id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
505;2011-02-02;__export__.account_journal_5;505;__export__.account_period_18;__export__.account_account_117;2011-02-02;Nimesis;65120.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20780;2011-02-02;Nimesis;;65120.00;__export__.account_journal_5;__export__.account_period_18
506;2009-01-07;__export__.account_journal_5;506;__export__.account_period_18;__export__.account_account_117;2009-01-07;intervenants externes;10040.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;20954;2009-01-07;intervenants externes;;10040.00;__export__.account_journal_5;__export__.account_period_18
507;2008-11-27;__export__.account_journal_5;507;__export__.account_period_18;__export__.account_account_117;2008-11-27;SZTAKI Hungarian Academy of Sciences;51450.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;SZTAKI Hungarian Academy of Sciences;;51450.00;__export__.account_journal_5;__export__.account_period_18
508;2008-11-27;__export__.account_journal_5;508;__export__.account_period_18;__export__.account_account_117;2008-11-27;Haute école suisse d'agronomie HESA;51450.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;Haute école suisse d'agronomie HESA;;51450.00;__export__.account_journal_5;__export__.account_period_18
509;2008-11-27;__export__.account_journal_5;509;__export__.account_period_18;__export__.account_account_117;2008-11-27;FairTill SA;51450.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;FairTill SA;;51450.00;__export__.account_journal_5;__export__.account_period_18
510;2008-11-27;__export__.account_journal_5;510;__export__.account_period_18;__export__.account_account_117;2008-11-27;SZTAKI Hungarian Academy of Sciences;8400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;SZTAKI Hungarian Academy of Sciences;;8400.00;__export__.account_journal_5;__export__.account_period_18
511;2008-11-27;__export__.account_journal_5;511;__export__.account_period_18;__export__.account_account_117;2008-11-27;Haute école suisse d'agronomie HESA;8400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;Haute école suisse d'agronomie HESA;;8400.00;__export__.account_journal_5;__export__.account_period_18
512;2008-11-27;__export__.account_journal_5;512;__export__.account_period_18;__export__.account_account_117;2008-11-27;FairTill SA;8400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;FairTill SA;;8400.00;__export__.account_journal_5;__export__.account_period_18
513;2008-11-27;__export__.account_journal_5;513;__export__.account_period_18;__export__.account_account_117;2008-11-27;SZTAKI Hungarian Academy of Sciences;2100.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;SZTAKI Hungarian Academy of Sciences;;2100.00;__export__.account_journal_5;__export__.account_period_18
514;2008-11-27;__export__.account_journal_5;514;__export__.account_period_18;__export__.account_account_117;2008-11-27;Haute école suisse d'agronomie HESA;2100.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;Haute école suisse d'agronomie HESA;;2100.00;__export__.account_journal_5;__export__.account_period_18
515;2008-11-27;__export__.account_journal_5;515;__export__.account_period_18;__export__.account_account_117;2008-11-27;FairTill SA;2100.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21052;2008-11-27;FairTill SA;;2100.00;__export__.account_journal_5;__export__.account_period_18
516;2008-11-13;__export__.account_journal_5;516;__export__.account_period_18;__export__.account_account_117;2008-11-13;intervenants externes;5500.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21496;2008-11-13;intervenants externes;;5500.00;__export__.account_journal_5;__export__.account_period_18
517;2008-11-13;__export__.account_journal_5;517;__export__.account_period_18;__export__.account_account_117;2008-11-13;intervenants externes;2000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21496;2008-11-13;intervenants externes;;2000.00;__export__.account_journal_5;__export__.account_period_18
518;2008-11-13;__export__.account_journal_5;518;__export__.account_period_18;__export__.account_account_117;2008-11-13;549,Information et documentation;5500.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21496;2008-11-13;549,Information et documentation;;5500.00;__export__.account_journal_5;__export__.account_period_18
519;2012-08-21;__export__.account_journal_5;519;__export__.account_period_18;__export__.account_account_117;2012-08-21;WebDMS;10385.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;WebDMS;;10385.00;__export__.account_journal_5;__export__.account_period_18
520;2012-08-21;__export__.account_journal_5;520;__export__.account_period_18;__export__.account_account_117;2012-08-21;HTW Chur;10385.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;HTW Chur;;10385.00;__export__.account_journal_5;__export__.account_period_18
521;2012-08-21;__export__.account_journal_5;521;__export__.account_period_18;__export__.account_account_117;2012-08-21;WebDMS;4356.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;WebDMS;;4356.00;__export__.account_journal_5;__export__.account_period_18
522;2012-08-21;__export__.account_journal_5;522;__export__.account_period_18;__export__.account_account_117;2012-08-21;HTW Chur;4356.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;HTW Chur;;4356.00;__export__.account_journal_5;__export__.account_period_18
523;2012-08-21;__export__.account_journal_5;523;__export__.account_period_18;__export__.account_account_117;2012-08-21;WebDMS;30997.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;WebDMS;;30997.00;__export__.account_journal_5;__export__.account_period_18
524;2012-08-21;__export__.account_journal_5;524;__export__.account_period_18;__export__.account_account_117;2012-08-21;HTW Chur;30997.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;HTW Chur;;30997.00;__export__.account_journal_5;__export__.account_period_18
525;2012-08-21;__export__.account_journal_5;525;__export__.account_period_18;__export__.account_account_117;2012-08-21;WebDMS;4092.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;WebDMS;;4092.00;__export__.account_journal_5;__export__.account_period_18
526;2012-08-21;__export__.account_journal_5;526;__export__.account_period_18;__export__.account_account_117;2012-08-21;HTW Chur;4092.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;HTW Chur;;4092.00;__export__.account_journal_5;__export__.account_period_18
527;2012-08-21;__export__.account_journal_5;527;__export__.account_period_18;__export__.account_account_117;2012-08-21;WebDMS;7326.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;WebDMS;;7326.00;__export__.account_journal_5;__export__.account_period_18
528;2012-08-21;__export__.account_journal_5;528;__export__.account_period_18;__export__.account_account_117;2012-08-21;HTW Chur;7326.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;21632;2012-08-21;HTW Chur;;7326.00;__export__.account_journal_5;__export__.account_period_18
529;2012-04-19;__export__.account_journal_5;529;__export__.account_period_18;__export__.account_account_117;2012-04-19;Université de Genève;11000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;22470;2012-04-19;Université de Genève;;11000.00;__export__.account_journal_5;__export__.account_period_18
530;2012-04-19;__export__.account_journal_5;530;__export__.account_period_18;__export__.account_account_117;2012-04-19;Université de Genève;13000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;22470;2012-04-19;Université de Genève;;13000.00;__export__.account_journal_5;__export__.account_period_18
531;2010-02-02;__export__.account_journal_5;531;__export__.account_period_18;__export__.account_account_117;2010-02-02;Intervenants académiques;2400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;23467;2010-02-02;Intervenants académiques;;2400.00;__export__.account_journal_5;__export__.account_period_18
532;2009-06-03;__export__.account_journal_5;532;__export__.account_period_18;__export__.account_account_117;2009-06-03;Haute école suisse d'agronomie HESA;24000.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;23751;2009-06-03;Haute école suisse d'agronomie HESA;;24000.00;__export__.account_journal_5;__export__.account_period_18
533;2009-06-03;__export__.account_journal_5;533;__export__.account_period_18;__export__.account_account_117;2009-06-03;Haute école suisse d'agronomie HESA;26400.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;23751;2009-06-03;Haute école suisse d'agronomie HESA;;26400.00;__export__.account_journal_5;__export__.account_period_18
534;2012-02-06;__export__.account_journal_5;534;__export__.account_period_18;__export__.account_account_117;2012-02-06;Artionet SA;80010.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Artionet SA;;80010.00;__export__.account_journal_5;__export__.account_period_18
535;2012-02-06;__export__.account_journal_5;535;__export__.account_period_18;__export__.account_account_117;2012-02-06;Creapole SA;80010.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Creapole SA;;80010.00;__export__.account_journal_5;__export__.account_period_18
536;2012-02-06;__export__.account_journal_5;536;__export__.account_period_18;__export__.account_account_117;2012-02-06;FiMM;80010.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;FiMM;;80010.00;__export__.account_journal_5;__export__.account_period_18
537;2012-02-06;__export__.account_journal_5;537;__export__.account_period_18;__export__.account_account_117;2012-02-06;Artionet SA;1800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Artionet SA;;1800.00;__export__.account_journal_5;__export__.account_period_18
538;2012-02-06;__export__.account_journal_5;538;__export__.account_period_18;__export__.account_account_117;2012-02-06;Creapole SA;1800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Creapole SA;;1800.00;__export__.account_journal_5;__export__.account_period_18
539;2012-02-06;__export__.account_journal_5;539;__export__.account_period_18;__export__.account_account_117;2012-02-06;FiMM;1800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;FiMM;;1800.00;__export__.account_journal_5;__export__.account_period_18
540;2012-02-06;__export__.account_journal_5;540;__export__.account_period_18;__export__.account_account_117;2012-02-06;Artionet SA;74550.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Artionet SA;;74550.00;__export__.account_journal_5;__export__.account_period_18
541;2012-02-06;__export__.account_journal_5;541;__export__.account_period_18;__export__.account_account_117;2012-02-06;Creapole SA;74550.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Creapole SA;;74550.00;__export__.account_journal_5;__export__.account_period_18
542;2012-02-06;__export__.account_journal_5;542;__export__.account_period_18;__export__.account_account_117;2012-02-06;FiMM;74550.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;FiMM;;74550.00;__export__.account_journal_5;__export__.account_period_18
543;2012-02-06;__export__.account_journal_5;543;__export__.account_period_18;__export__.account_account_117;2012-02-06;Artionet SA;11550.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Artionet SA;;11550.00;__export__.account_journal_5;__export__.account_period_18
544;2012-02-06;__export__.account_journal_5;544;__export__.account_period_18;__export__.account_account_117;2012-02-06;Creapole SA;11550.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;24037;2012-02-06;Creapole SA;;11550.00;__export__.account_journal_5;__export__.account_period_18
545;2012-02-06;__export__.account_journal_5;545;__export__.account_period_18;__export__.account_account_117;2012-02-06;FiMM;11550.00;;__export__.account_journal_5;__export__.account_period_18
